index,away,defense_ast,defense_ffum,defense_int,defense_sk,defense_tkl,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,home,kicking_fga,kicking_fgm,kicking_fgyds,kicking_totpfg,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kickret_avg,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,name,opponent,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,punting_avg,punting_i20,punting_lng,punting_pts,punting_yds,puntret_avg,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds,team,week,year
719,NYG,0.0,0.0,0.0,0.0,2.0,,,,,,DAL,,,,,,,,,,,,,,,T.McClain,NYG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAL,1,2015
720,NYG,1.0,0.0,0.0,0.0,0.0,,,,,,DAL,,,,,,,,,,,,,,,J.Mincey,NYG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAL,1,2015
721,NYG,1.0,0.0,0.0,0.0,0.0,,,,,,DAL,,,,,,,,,,,,,,,J.Crawford,NYG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAL,1,2015
722,NYG,,,,,,,,,,,DAL,,,,,,,,,,,,,,,E.Manning,DAL,36.0,20.0,0.0,0.0,0.0,0.0,193.0,,,,,,,,,,,,,,,,,,1.0,8.0,0.0,0.0,0.0,0.0,8.0,NYG,1,2015
723,NYG,,,,,,,,,,,DAL,,,,,,,,,,,,,,,S.Vereen,DAL,,,,,,,,,,,,,,,,,,19.0,0.0,4.0,0.0,0.0,0.0,46.0,3.0,7.0,0.0,0.0,0.0,0.0,14.0,NYG,1,2015
724,NYG,,,,,,,,,,,DAL,,,,,,,,,,,,,,,D.Harris,DAL,,,,,,,,,,,,,1.0,3.0,0.0,2.0,0.0,,,,,,,,1.0,11.0,0.0,0.0,0.0,0.0,11.0,NYG,1,2015
725,NYG,,,,,,,,,,,DAL,,,,,,,,,,,,,,,R.Jennings,DAL,,,,,,,,,,,,,,,,,,,,,,,,,13.0,27.0,1.0,1.0,0.0,0.0,52.0,NYG,1,2015
726,NYG,,,,,,,,,,,DAL,,,,,,,,,,,,,,,A.Williams,DAL,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.0,0.0,0.0,0.0,0.0,14.0,NYG,1,2015
727,NYG,,,,,,,,,,,DAL,,,,,,,,,,,,,,,O.Beckham Jr.,DAL,,,,,,,,,,,,,,,,,,16.0,0.0,5.0,0.0,0.0,0.0,44.0,,,,,,,,NYG,1,2015
728,NYG,,,,,,,,,,,DAL,,,,,,,,,,,,,,,D.Fells,DAL,,,,,,,,,,,,,,,,,,13.0,0.0,3.0,0.0,0.0,0.0,33.0,,,,,,,,NYG,1,2015
729,NYG,,,,,,,,,,,DAL,,,,,,,,,,,,,,,L.Donnell,DAL,,,,,,,,,,,,,,,,,,8.0,0.0,3.0,0.0,0.0,0.0,21.0,,,,,,,,NYG,1,2015
730,NYG,,,,,,,,,,,DAL,,,,,,,,,,,,,,,P.Parker,DAL,,,,,,,,,,,,,,,,,,15.0,0.0,2.0,0.0,0.0,0.0,26.0,,,,,,,,NYG,1,2015
731,NYG,,,,,,,,,,,DAL,,,,,,,,,,,,,,,R.Randle,DAL,,,,,,,,,,,,,,,,,,16.0,0.0,3.0,0.0,0.0,0.0,23.0,,,,,,,,NYG,1,2015
732,NYG,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,57.0,DAL,,,,,,,,,,,,,,,D.Rodgers-Cromartie,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYG,1,2015
733,NYG,,,,,,,,,,,DAL,4.0,4.0,50.0,12.0,2.0,0.0,2.0,0.0,2.0,,,,,,J.Brown,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYG,1,2015
734,NYG,,,,,,,,,,,DAL,,,,,,,,,,,,,,,B.Wing,DAL,,,,,,,,46.0,3.0,63.0,4.0,179.0,,,,,,,,,,,,,,,,,,,,NYG,1,2015
735,NYG,3.0,0.0,0.0,0.0,2.0,,,,,,DAL,,,,,,,,,,,,,,,D.Kennard,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYG,1,2015
736,NYG,0.0,0.0,0.0,0.0,1.0,,,,,,DAL,,,,,,,,,,,,,,,M.Herzlich,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYG,1,2015
737,NYG,0.0,0.0,0.0,0.0,1.0,,,,,,DAL,,,,,,,,,,,,,,,M.Kuhn,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYG,1,2015
738,NYG,0.0,0.0,0.0,0.0,1.0,,,,,,DAL,,,,,,,,,,,,,,,C.Jenkins,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYG,1,2015
739,NYG,2.0,0.0,0.0,0.0,1.0,,,,,,DAL,,,,,,,,,,,,,,,G.Selvie,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYG,1,2015
740,NYG,2.0,0.0,0.0,0.0,2.0,,,,,,DAL,,,,,,,,,,,,,,,L.Collins,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYG,1,2015
741,NYG,1.0,1.0,0.0,0.0,2.0,,,,,,DAL,,,,,,,,,,,,,,,R.Ayers Jr.,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYG,1,2015
742,NYG,0.0,1.0,1.0,0.0,4.0,,,,,,DAL,,,,,,,,,,,,,,,T.McBride,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYG,1,2015
743,NYG,0.0,0.0,0.0,0.0,1.0,,,,,,DAL,,,,,,,,,,,,,,,J.Casillas,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYG,1,2015
744,NYG,2.0,0.0,0.0,0.0,1.0,,,,,,DAL,,,,,,,,,,,,,,,J.Hankins,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYG,1,2015
745,NYG,2.0,0.0,1.0,0.0,10.0,,,,,,DAL,,,,,,,,,,,,,,,U.Unga,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYG,1,2015
746,NYG,0.0,0.0,0.0,0.0,2.0,,,,,,DAL,,,,,,,,,,,,,,,K.Wynn,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYG,1,2015
747,NYG,2.0,0.0,0.0,0.0,6.0,,,,,,DAL,,,,,,,,,,,,,,,P.Amukamara,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYG,1,2015
748,NYG,1.0,0.0,0.0,0.0,3.0,,,,,,DAL,,,,,,,,,,,,,,,J.Thomas,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYG,1,2015
749,NYG,1.0,0.0,0.0,0.0,4.0,,,,,,DAL,,,,,,,,,,,,,,,B.Meriweather,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYG,1,2015
750,PHI,,,,,,,,,,,ATL,,,,,,,,,,,,,,,M.Ryan,PHI,34.0,23.0,2.0,2.0,0.0,0.0,298.0,,,,,,,,,,,,,,,,,,5.0,6.0,0.0,0.0,0.0,0.0,7.0,ATL,1,2015
751,PHI,,,,,,,,,,,ATL,,,,,,,,,,,,,,,D.Freeman,PHI,,,,,,,,,,,,,,,,,,12.0,0.0,3.0,0.0,0.0,0.0,29.0,10.0,9.0,0.0,0.0,0.0,0.0,18.0,ATL,1,2015
752,PHI,,,,,,,,,,,ATL,,,,,,,,,,,,,,,T.Coleman,PHI,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,0.0,0.0,0.0,0.0,80.0,ATL,1,2015
753,PHI,,,,,,,,,,,ATL,,,,,,,,,,,,,,,J.Tamme,PHI,,,,,,,,,,,,,,,,,,8.0,0.0,3.0,0.0,0.0,0.0,19.0,,,,,,,,ATL,1,2015
754,PHI,,,,,,,,,,,ATL,,,,,,,,,,,,,,,N.Williams,PHI,,,,,,,,,,,,,,,,,,5.0,0.0,1.0,0.0,0.0,0.0,5.0,,,,,,,,ATL,1,2015
755,PHI,,,,,,,,,,,ATL,,,,,,,,,,,,,,,R.White,PHI,,,,,,,,,,,,,,,,,,25.0,0.0,4.0,0.0,0.0,0.0,84.0,,,,,,,,ATL,1,2015
756,PHI,,,,,,,,,,,ATL,,,,,,,,,,,,,,,J.Jones,PHI,,,,,,,,,,,,,,,,,,44.0,22.0,9.0,2.0,0.0,0.0,141.0,,,,,,,,ATL,1,2015
757,PHI,,,,,,,,,,,ATL,,,,,,,,,,,,,,,L.Toilolo,PHI,,,,,,,,,,,,,,,,,,4.0,0.0,1.0,0.0,0.0,0.0,4.0,,,,,,,,ATL,1,2015
758,PHI,,,,,,,,,,,ATL,,,,,,,,,,,,,,,L.Hankerson,PHI,,,,,,,,,,,,,,,,,,13.0,0.0,2.0,0.0,0.0,0.0,16.0,,,,,,,,ATL,1,2015
759,PHI,,,,,,,,,,,ATL,4.0,4.0,47.0,12.0,2.0,0.0,2.0,0.0,2.0,,,,,,M.Bryant,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATL,1,2015
760,PHI,,,,,,,,,,,ATL,,,,,,,,,,,,,,,M.Bosher,PHI,,,,,,,,52.0,3.0,62.0,4.0,231.0,,,,,,,,,,,,,,,,,,,,ATL,1,2015
761,PHI,,,,,,,,,,,ATL,,,,,,,,,,19.0,26.0,0.0,3.0,0.0,E.Weems,PHI,,,,,,,,,,,,,9.0,9.0,0.0,2.0,0.0,,,,,,,,,,,,,,,ATL,1,2015
762,PHI,4.0,0.0,0.0,0.0,4.0,,,,,,ATL,,,,,,,,,,,,,,,J.Durant,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATL,1,2015
763,PHI,2.0,0.0,0.0,0.0,0.0,,,,,,ATL,,,,,,,,,,,,,,,M.Goodman,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATL,1,2015
764,PHI,4.0,0.0,0.0,0.0,9.0,,,,,,ATL,,,,,,,,,,,,,,,P.Worrilow,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATL,1,2015
765,PHI,0.0,0.0,0.0,0.0,1.0,,,,,,ATL,,,,,,,,,,,,,,,K.Ishmael,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATL,1,2015
766,PHI,0.0,0.0,0.0,0.0,1.0,,,,,,ATL,,,,,,,,,,,,,,,O.Schofield,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATL,1,2015
767,PHI,1.0,0.0,0.0,0.0,0.0,,,,,,ATL,,,,,,,,,,,,,,,R.Alford,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATL,1,2015
768,PHI,1.0,0.0,0.0,0.0,0.0,,,,,,ATL,,,,,,,,,,,,,,,G.Jarrett,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATL,1,2015
769,PHI,2.0,0.0,1.0,0.0,7.0,,,,,,ATL,,,,,,,,,,,,,,,W.Moore,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATL,1,2015
770,PHI,2.0,0.0,1.0,0.0,5.0,,,,,,ATL,,,,,,,,,,,,,,,R.Allen,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATL,1,2015
771,PHI,1.0,0.0,0.0,0.0,2.0,,,,,,ATL,,,,,,,,,,,,,,,K.Biermann,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATL,1,2015
772,PHI,1.0,0.0,0.0,0.0,0.0,,,,,,ATL,,,,,,,,,,,,,,,T.Jackson,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATL,1,2015
773,PHI,0.0,0.0,0.0,0.0,3.0,,,,,,ATL,,,,,,,,,,,,,,,P.Adams,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATL,1,2015
774,PHI,2.0,0.0,0.0,0.0,1.0,,,,,,ATL,,,,,,,,,,,,,,,V.Beasley,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATL,1,2015
775,PHI,0.0,0.0,0.0,0.0,1.0,,,,,,ATL,,,,,,,,,,,,,,,A.Clayborn,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATL,1,2015
776,PHI,0.0,0.0,0.0,0.0,2.0,,,,,,ATL,,,,,,,,,,,,,,,J.Collins,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATL,1,2015
777,PHI,2.0,0.0,0.0,0.0,1.0,,,,,,ATL,,,,,,,,,,,,,,,J.Babineaux,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATL,1,2015
778,PHI,,,,,,,,,,,ATL,,,,,,,,,,,,,,,S.Bradford,ATL,52.0,36.0,2.0,1.0,0.0,0.0,336.0,,,,,,,,,,,,,,,,,,,,,,,,,PHI,1,2015
779,PHI,,,,,,,,,,,ATL,,,,,,,,,,,,,,,D.Sproles,ATL,,,,,,,,,,,,,8.0,15.0,0.0,3.0,0.0,24.0,0.0,7.0,0.0,0.0,0.0,76.0,5.0,27.0,0.0,0.0,0.0,0.0,50.0,PHI,1,2015
780,PHI,,,,,,,,,,,ATL,,,,,,,,,,,,,,,R.Mathews,ATL,,,,,,,,,,,,,,,,,,12.0,0.0,3.0,0.0,0.0,0.0,24.0,3.0,3.0,1.0,1.0,0.0,0.0,4.0,PHI,1,2015
781,PHI,,,,,,,,,,,ATL,,,,,,,,,,,,,,,D.Murray,ATL,,,,,,,,,,,,,,,,,,6.0,5.0,4.0,1.0,0.0,0.0,11.0,8.0,8.0,8.0,1.0,0.0,0.0,9.0,PHI,1,2015
782,PHI,,,,,,,,,,,ATL,,,,,,,,,,,,,,,B.Celek,ATL,,,,,,,,,,,,,,,,,,6.0,0.0,1.0,0.0,0.0,0.0,6.0,,,,,,,,PHI,1,2015
783,PHI,,,,,,,,,,,ATL,,,,,,,,,,,,,,,J.Matthews,ATL,,,,,,,,,,,,,,,,,,25.0,0.0,10.0,0.0,0.0,0.0,102.0,,,,,,,,PHI,1,2015
784,PHI,,,,,,,,,,,ATL,,,,,,,,,,,,,,,M.Austin,ATL,,,,,,,,,,,,,,,,,,15.0,0.0,2.0,0.0,0.0,0.0,22.0,,,,,,,,PHI,1,2015
785,PHI,,,,,,,,,,,ATL,,,,,,,,,,,,,,,Z.Ertz,ATL,,,,,,,,,,,,,,,,,,21.0,0.0,3.0,0.0,0.0,0.0,46.0,,,,,,,,PHI,1,2015
786,PHI,,,,,,,,,,,ATL,,,,,,,,,,,,,,,N.Agholor,ATL,,,,,,,,,,,,,,,,,,5.0,0.0,1.0,0.0,0.0,0.0,5.0,,,,,,,,PHI,1,2015
787,PHI,,,,,,,,,,,ATL,,,,,,,,,,,,,,,R.Cooper,ATL,,,,,,,,,,,,,,,,,,12.0,0.0,3.0,0.0,0.0,0.0,25.0,,,,,,,,PHI,1,2015
788,PHI,0.0,0.0,0.0,0.0,1.0,,,,,,ATL,,,,,,,,,,,,,,,J.Huff,ATL,,,,,,,,,,,,,,,,,,13.0,0.0,2.0,0.0,0.0,0.0,19.0,,,,,,,,PHI,1,2015
789,PHI,,,,,,,,,,,ATL,2.0,1.0,29.0,3.0,3.0,0.0,3.0,0.0,3.0,,,,,,C.Parkey,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI,1,2015
790,PHI,,,,,,,,,,,ATL,,,,,,,,,,,,,,,D.Jones,ATL,,,,,,,,38.0,1.0,60.0,5.0,226.0,,,,,,,,,,,,,,,,,,,,PHI,1,2015
791,PHI,2.0,0.0,1.0,0.0,4.0,,,,,,ATL,,,,,,,,,,,,,,,K.Alonso,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI,1,2015
792,PHI,2.0,0.0,0.0,0.0,7.0,,,,,,ATL,,,,,,,,,,,,,,,B.Maxwell,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI,1,2015
793,PHI,0.0,0.0,0.0,0.0,1.0,,,,,,ATL,,,,,,,,,,,,,,,C.Thornton,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI,1,2015
794,PHI,1.0,0.0,0.0,0.0,0.0,,,,,,ATL,,,,,,,,,,,,,,,C.Maragos,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI,1,2015
795,PHI,0.0,0.0,0.0,0.0,1.0,,,,,,ATL,,,,,,,,,,,,,,,V.Curry,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI,1,2015
796,PHI,1.0,0.0,0.0,1.0,1.0,,,,,,ATL,,,,,,,,,,,,,,,F.Cox,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI,1,2015
797,PHI,0.0,0.0,0.0,0.0,1.0,,,,,,ATL,,,,,,,,,,,,,,,B.Allen,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI,1,2015
798,PHI,0.0,0.0,0.0,0.0,2.0,,,,,,ATL,,,,,,,,,,,,,,,D.Ryans,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI,1,2015
799,PHI,0.0,0.0,0.0,0.0,4.0,,,,,,ATL,,,,,,,,,,,,,,,C.Barwin,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI,1,2015
800,PHI,4.0,0.0,0.0,0.0,5.0,,,,,,ATL,,,,,,,,,,,,,,,M.Kendricks,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI,1,2015
801,PHI,1.0,0.0,0.0,0.0,2.0,,,,,,ATL,,,,,,,,,,,,,,,B.Graham,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI,1,2015
802,PHI,3.0,0.0,1.0,0.0,3.0,,,,,,ATL,,,,,,,,,,,,,,,W.Thurmond,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI,1,2015
803,PHI,0.0,0.0,0.0,0.0,2.0,,,,,,ATL,,,,,,,,,,,,,,,T.Hart,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI,1,2015
804,PHI,1.0,0.0,0.0,0.0,5.0,,,,,,ATL,,,,,,,,,,,,,,,M.Jenkins,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI,1,2015
805,PHI,2.0,0.0,0.0,0.0,2.0,,,,,,ATL,,,,,,,,,,,,,,,B.Logan,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI,1,2015
806,PHI,0.0,0.0,0.0,0.0,5.0,,,,,,ATL,,,,,,,,,,,,,,,N.Carroll,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI,1,2015
807,MIN,,,,,,,,,,,SF,,,,,,,,,,,,,,,C.Kaepernick,MIN,26.0,17.0,0.0,0.0,0.0,0.0,165.0,,,,,,,,,,,,,,,,,,7.0,12.0,0.0,0.0,0.0,0.0,41.0,SF,1,2015
808,MIN,,,,,,1.0,0.0,1.0,0.0,0.0,SF,,,,,,,,,,,,,,,J.Hayne,MIN,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,7.0,4.0,9.0,0.0,0.0,0.0,0.0,13.0,SF,1,2015
809,MIN,,,,,,,,,,,SF,,,,,,,,,,,,,,,C.Hyde,MIN,,,,,,,,,,,,,,,,,,8.0,0.0,2.0,0.0,0.0,0.0,14.0,26.0,18.0,17.0,2.0,0.0,0.0,168.0,SF,1,2015
810,MIN,,,,,,,,,,,SF,,,,,,,,,,,,,,,R.Bush,MIN,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,0.0,0.0,0.0,0.0,8.0,SF,1,2015
811,MIN,,,,,,,,,,,SF,,,,,,,,,,,,,,,A.Boldin,MIN,,,,,,,,,,,,,,,,,,15.0,0.0,4.0,0.0,0.0,0.0,36.0,,,,,,,,SF,1,2015
812,MIN,,,,,,,,,,,SF,,,,,,,,,,,,,,,V.Davis,MIN,,,,,,,,,,,,,,,,,,20.0,0.0,3.0,0.0,0.0,0.0,47.0,,,,,,,,SF,1,2015
813,MIN,,,,,,,,,,,SF,,,,,,,,,,,,,,,G.Celek,MIN,,,,,,,,,,,,,,,,,,20.0,0.0,3.0,0.0,0.0,0.0,40.0,,,,,,,,SF,1,2015
814,MIN,,,,,,,,,,,SF,,,,,,,,,,,,,,,V.McDonald,MIN,,,,,,,,,,,,,,,,,,5.0,0.0,1.0,0.0,0.0,0.0,5.0,,,,,,,,SF,1,2015
815,MIN,,,,,,,,,,,SF,,,,,,,,,,,,,,,T.Smith,MIN,,,,,,,,,,,,,,,,,,11.0,0.0,1.0,0.0,0.0,0.0,11.0,,,,,,,,SF,1,2015
816,MIN,,,,,,,,,,,SF,,,,,,,,,,,,,,,B.Ellington,MIN,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,5.0,,,,,,,,SF,1,2015
817,MIN,,,,,,,,,,,SF,2.0,2.0,30.0,6.0,2.0,0.0,2.0,0.0,2.0,,,,,,P.Dawson,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,1,2015
818,MIN,,,,,,,,,,,SF,,,,,,,,,,,,,,,B.Pinion,MIN,,,,,,,,44.0,2.0,52.0,3.0,140.0,,,,,,,,,,,,,,,,,,,,SF,1,2015
819,MIN,1.0,0.0,0.0,1.0,7.0,,,,,,SF,,,,,,,,,,,,,,,A.Bethea,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,1,2015
820,MIN,0.0,0.0,0.0,0.0,2.0,,,,,,SF,,,,,,,,,,,,,,,A.Brooks,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,1,2015
821,MIN,0.0,0.0,0.0,0.0,2.0,,,,,,SF,,,,,,,,,,,,,,,D.Johnson,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,1,2015
822,MIN,0.0,0.0,0.0,0.0,3.0,,,,,,SF,,,,,,,,,,,,,,,M.Wilhoite,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,1,2015
823,MIN,0.0,0.0,0.0,0.0,1.0,,,,,,SF,,,,,,,,,,,,,,,G.Dorsey,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,1,2015
824,MIN,1.0,0.0,0.0,0.0,3.0,,,,,,SF,,,,,,,,,,,,,,,K.Acker,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,1,2015
825,MIN,1.0,0.0,0.0,0.0,2.0,,,,,,SF,,,,,,,,,,,,,,,I.Williams,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,1,2015
826,MIN,0.0,0.0,1.0,0.0,2.0,,,,,,SF,,,,,,,,,,,,,,,T.Brock,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,1,2015
827,MIN,0.0,0.0,0.0,1.0,4.0,,,,,,SF,,,,,,,,,,,,,,,J.Tartt,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,1,2015
828,MIN,0.0,0.0,0.0,1.0,1.0,,,,,,SF,,,,,,,,,,,,,,,T.Carradine,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,1,2015
829,MIN,0.0,0.0,0.0,1.0,3.0,,,,,,SF,,,,,,,,,,,,,,,A.Lynch,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,1,2015
830,MIN,1.0,0.0,0.0,0.0,1.0,,,,,,SF,,,,,,,,,,,,,,,Q.Dial,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,1,2015
831,MIN,0.0,0.0,0.0,1.0,7.0,,,,,,SF,,,,,,,,,,,,,,,N.Bowman,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,1,2015
832,MIN,0.0,0.0,0.0,0.0,3.0,,,,,,SF,,,,,,,,,,,,,,,E.Reid,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,1,2015
833,MIN,,,,,,,,,,,SF,,,,,,,,,,,,,,,T.Bridgewater,SF,32.0,23.0,1.0,0.0,0.0,0.0,231.0,,,,,,,,,,,,,,,,,,3.0,10.0,0.0,0.0,0.0,0.0,16.0,MIN,1,2015
834,MIN,,,,,,,,,,,SF,,,,,,,,,,,,,,,A.Peterson,SF,,,,,,,,,,,,,,,,,,17.0,0.0,3.0,0.0,0.0,0.0,21.0,10.0,9.0,0.0,0.0,0.0,0.0,31.0,MIN,1,2015
835,MIN,,,,,,,,,,,SF,,,,,,,,,,,,,,,J.McKinnon,SF,,,,,,,,,,,,,,,,,,10.0,0.0,2.0,0.0,0.0,0.0,8.0,3.0,15.0,0.0,0.0,0.0,0.0,20.0,MIN,1,2015
836,MIN,,,,,,,,,,,SF,,,,,,,,,,,,,,,M.Asiata,SF,,,,,,,,,,,,,,,,,,21.0,0.0,2.0,0.0,0.0,0.0,28.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,MIN,1,2015
837,MIN,,,,,,,,,,,SF,,,,,,,,,,,,,,,R.Ellison,SF,,,,,,,,,,,,,,,,,,3.0,0.0,1.0,0.0,0.0,0.0,3.0,,,,,,,,MIN,1,2015
838,MIN,,,,,,,,,,,SF,,,,,,,,,,21.0,21.0,0.0,1.0,0.0,C.Patterson,SF,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,MIN,1,2015
839,MIN,,,,,,,,,,,SF,,,,,,,,,,,,,,,M.Wallace,SF,,,,,,,,,,,,,,,,,,19.0,0.0,6.0,0.0,0.0,0.0,63.0,,,,,,,,MIN,1,2015
840,MIN,,,,,,,,,,,SF,,,,,,,,,,,,,,,K.Rudolph,SF,,,,,,,,,,,,,,,,,,19.0,0.0,5.0,0.0,0.0,0.0,53.0,,,,,,,,MIN,1,2015
841,MIN,,,,,,,,,,,SF,,,,,,,,,,,,,,,J.Wright,SF,,,,,,,,,,,,,,,,,,27.0,0.0,1.0,0.0,0.0,0.0,27.0,,,,,,,,MIN,1,2015
842,MIN,,,,,,,,,,,SF,,,,,,,,,,,,,,,C.Johnson,SF,,,,,,,,,,,,,,,,,,18.0,0.0,2.0,0.0,0.0,0.0,27.0,,,,,,,,MIN,1,2015
843,MIN,,,,,,0.0,0.0,0.0,1.0,0.0,SF,,,,,,,,,,,,,,,A.Cole,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIN,1,2015
844,MIN,,,,,,,,,,,SF,2.0,1.0,37.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,B.Walsh,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIN,1,2015
845,MIN,,,,,,,,,,,SF,,,,,,,,,,,,,,,J.Locke,SF,,,,,,,,38.0,2.0,44.0,4.0,150.0,,,,,,,,,,,,,,,,,,,,MIN,1,2015
846,MIN,,,,,,,,,,,SF,,,,,,,,,,,,,,,M.Sherels,SF,,,,,,,,,,,,,4.0,9.0,0.0,2.0,0.0,,,,,,,,,,,,,,,MIN,1,2015
